state,date,sex,ethnicity,abs
Johor,01/01/2000,female,other_noncitizen,142
Johor,01/01/2000,male,other_noncitizen,237
Johor,01/01/2001,female,other_noncitizen,160
Johor,01/01/2001,male,other_noncitizen,192
Johor,01/01/2002,female,other_noncitizen,173
Johor,01/01/2002,male,other_noncitizen,204
Johor,01/01/2003,female,other_noncitizen,186
Johor,01/01/2003,male,other_noncitizen,216
Johor,01/01/2004,female,other_noncitizen,177
Johor,01/01/2004,male,other_noncitizen,220
Johor,01/01/2005,female,other_noncitizen,152
Johor,01/01/2005,male,other_noncitizen,223
Johor,01/01/2006,female,other_noncitizen,156
Johor,01/01/2006,male,other_noncitizen,252
Johor,01/01/2007,female,other_noncitizen,147
Johor,01/01/2007,male,other_noncitizen,267
Johor,01/01/2008,female,other_noncitizen,163
Johor,01/01/2008,male,other_noncitizen,226
Johor,01/01/2009,female,other_noncitizen,180
Johor,01/01/2009,male,other_noncitizen,258
Johor,01/01/2010,female,other_noncitizen,170
Johor,01/01/2010,male,other_noncitizen,286
Johor,01/01/2011,female,other_noncitizen,178
Johor,01/01/2011,male,other_noncitizen,256
Johor,01/01/2012,female,other_noncitizen,177
Johor,01/01/2012,male,other_noncitizen,273
Johor,01/01/2013,female,other_noncitizen,169
Johor,01/01/2013,male,other_noncitizen,249
Johor,01/01/2014,female,other_noncitizen,159
Johor,01/01/2014,male,other_noncitizen,268
Johor,01/01/2015,female,other_noncitizen,167
Johor,01/01/2015,male,other_noncitizen,266
Johor,01/01/2016,female,other_noncitizen,182
Johor,01/01/2016,male,other_noncitizen,305
Johor,01/01/2017,female,other_noncitizen,185
Johor,01/01/2017,male,other_noncitizen,295
Johor,01/01/2018,female,other_noncitizen,194
Johor,01/01/2018,male,other_noncitizen,304
Johor,01/01/2019,female,other_noncitizen,175
Johor,01/01/2019,male,other_noncitizen,312
Johor,01/01/2020,female,other_noncitizen,150
Johor,01/01/2020,male,other_noncitizen,268
Johor,01/01/2021,female,other_noncitizen,360
Johor,01/01/2021,male,other_noncitizen,605
Johor,01/01/2022,female,other_noncitizen,171
Johor,01/01/2022,male,other_noncitizen,373
Johor,01/01/2023,female,other_noncitizen,
Johor,01/01/2023,male,other_noncitizen,
Kedah,01/01/2000,female,other_noncitizen,61
Kedah,01/01/2000,male,other_noncitizen,65
Kedah,01/01/2001,female,other_noncitizen,63
Kedah,01/01/2001,male,other_noncitizen,53
Kedah,01/01/2002,female,other_noncitizen,74
Kedah,01/01/2002,male,other_noncitizen,53
Kedah,01/01/2003,female,other_noncitizen,73
Kedah,01/01/2003,male,other_noncitizen,61
Kedah,01/01/2004,female,other_noncitizen,58
Kedah,01/01/2004,male,other_noncitizen,65
Kedah,01/01/2005,female,other_noncitizen,66
Kedah,01/01/2005,male,other_noncitizen,72
Kedah,01/01/2006,female,other_noncitizen,76
Kedah,01/01/2006,male,other_noncitizen,56
Kedah,01/01/2007,female,other_noncitizen,56
Kedah,01/01/2007,male,other_noncitizen,73
Kedah,01/01/2008,female,other_noncitizen,79
Kedah,01/01/2008,male,other_noncitizen,77
Kedah,01/01/2009,female,other_noncitizen,61
Kedah,01/01/2009,male,other_noncitizen,87
Kedah,01/01/2010,female,other_noncitizen,61
Kedah,01/01/2010,male,other_noncitizen,67
Kedah,01/01/2011,female,other_noncitizen,68
Kedah,01/01/2011,male,other_noncitizen,59
Kedah,01/01/2012,female,other_noncitizen,67
Kedah,01/01/2012,male,other_noncitizen,62
Kedah,01/01/2013,female,other_noncitizen,79
Kedah,01/01/2013,male,other_noncitizen,55
Kedah,01/01/2014,female,other_noncitizen,52
Kedah,01/01/2014,male,other_noncitizen,67
Kedah,01/01/2015,female,other_noncitizen,59
Kedah,01/01/2015,male,other_noncitizen,49
Kedah,01/01/2016,female,other_noncitizen,48
Kedah,01/01/2016,male,other_noncitizen,63
Kedah,01/01/2017,female,other_noncitizen,60
Kedah,01/01/2017,male,other_noncitizen,67
Kedah,01/01/2018,female,other_noncitizen,49
Kedah,01/01/2018,male,other_noncitizen,66
Kedah,01/01/2019,female,other_noncitizen,67
Kedah,01/01/2019,male,other_noncitizen,48
Kedah,01/01/2020,female,other_noncitizen,52
Kedah,01/01/2020,male,other_noncitizen,50
Kedah,01/01/2021,female,other_noncitizen,78
Kedah,01/01/2021,male,other_noncitizen,89
Kedah,01/01/2022,female,other_noncitizen,55
Kedah,01/01/2022,male,other_noncitizen,62
Kedah,01/01/2023,female,other_noncitizen,
Kedah,01/01/2023,male,other_noncitizen,
Kelantan,01/01/2000,female,other_noncitizen,16
Kelantan,01/01/2000,male,other_noncitizen,25
Kelantan,01/01/2001,female,other_noncitizen,17
Kelantan,01/01/2001,male,other_noncitizen,20
Kelantan,01/01/2002,female,other_noncitizen,17
Kelantan,01/01/2002,male,other_noncitizen,20
Kelantan,01/01/2003,female,other_noncitizen,29
Kelantan,01/01/2003,male,other_noncitizen,25
Kelantan,01/01/2004,female,other_noncitizen,16
Kelantan,01/01/2004,male,other_noncitizen,21
Kelantan,01/01/2005,female,other_noncitizen,24
Kelantan,01/01/2005,male,other_noncitizen,32
Kelantan,01/01/2006,female,other_noncitizen,27
Kelantan,01/01/2006,male,other_noncitizen,24
Kelantan,01/01/2007,female,other_noncitizen,22
Kelantan,01/01/2007,male,other_noncitizen,26
Kelantan,01/01/2008,female,other_noncitizen,27
Kelantan,01/01/2008,male,other_noncitizen,32
Kelantan,01/01/2009,female,other_noncitizen,36
Kelantan,01/01/2009,male,other_noncitizen,25
Kelantan,01/01/2010,female,other_noncitizen,26
Kelantan,01/01/2010,male,other_noncitizen,24
Kelantan,01/01/2011,female,other_noncitizen,31
Kelantan,01/01/2011,male,other_noncitizen,23
Kelantan,01/01/2012,female,other_noncitizen,23
Kelantan,01/01/2012,male,other_noncitizen,40
Kelantan,01/01/2013,female,other_noncitizen,29
Kelantan,01/01/2013,male,other_noncitizen,34
Kelantan,01/01/2014,female,other_noncitizen,27
Kelantan,01/01/2014,male,other_noncitizen,24
Kelantan,01/01/2015,female,other_noncitizen,24
Kelantan,01/01/2015,male,other_noncitizen,16
Kelantan,01/01/2016,female,other_noncitizen,30
Kelantan,01/01/2016,male,other_noncitizen,21
Kelantan,01/01/2017,female,other_noncitizen,29
Kelantan,01/01/2017,male,other_noncitizen,33
Kelantan,01/01/2018,female,other_noncitizen,35
Kelantan,01/01/2018,male,other_noncitizen,28
Kelantan,01/01/2019,female,other_noncitizen,37
Kelantan,01/01/2019,male,other_noncitizen,23
Kelantan,01/01/2020,female,other_noncitizen,23
Kelantan,01/01/2020,male,other_noncitizen,26
Kelantan,01/01/2021,female,other_noncitizen,59
Kelantan,01/01/2021,male,other_noncitizen,46
Kelantan,01/01/2022,female,other_noncitizen,41
Kelantan,01/01/2022,male,other_noncitizen,39
Kelantan,01/01/2023,female,other_noncitizen,
Kelantan,01/01/2023,male,other_noncitizen,
Melaka,01/01/2000,female,other_noncitizen,41
Melaka,01/01/2000,male,other_noncitizen,30
Melaka,01/01/2001,female,other_noncitizen,31
Melaka,01/01/2001,male,other_noncitizen,39
Melaka,01/01/2002,female,other_noncitizen,28
Melaka,01/01/2002,male,other_noncitizen,40
Melaka,01/01/2003,female,other_noncitizen,25
Melaka,01/01/2003,male,other_noncitizen,31
Melaka,01/01/2004,female,other_noncitizen,29
Melaka,01/01/2004,male,other_noncitizen,43
Melaka,01/01/2005,female,other_noncitizen,25
Melaka,01/01/2005,male,other_noncitizen,43
Melaka,01/01/2006,female,other_noncitizen,40
Melaka,01/01/2006,male,other_noncitizen,43
Melaka,01/01/2007,female,other_noncitizen,28
Melaka,01/01/2007,male,other_noncitizen,33
Melaka,01/01/2008,female,other_noncitizen,37
Melaka,01/01/2008,male,other_noncitizen,36
Melaka,01/01/2009,female,other_noncitizen,37
Melaka,01/01/2009,male,other_noncitizen,42
Melaka,01/01/2010,female,other_noncitizen,40
Melaka,01/01/2010,male,other_noncitizen,45
Melaka,01/01/2011,female,other_noncitizen,22
Melaka,01/01/2011,male,other_noncitizen,43
Melaka,01/01/2012,female,other_noncitizen,32
Melaka,01/01/2012,male,other_noncitizen,51
Melaka,01/01/2013,female,other_noncitizen,39
Melaka,01/01/2013,male,other_noncitizen,39
Melaka,01/01/2014,female,other_noncitizen,23
Melaka,01/01/2014,male,other_noncitizen,49
Melaka,01/01/2015,female,other_noncitizen,34
Melaka,01/01/2015,male,other_noncitizen,38
Melaka,01/01/2016,female,other_noncitizen,36
Melaka,01/01/2016,male,other_noncitizen,48
Melaka,01/01/2017,female,other_noncitizen,40
Melaka,01/01/2017,male,other_noncitizen,52
Melaka,01/01/2018,female,other_noncitizen,30
Melaka,01/01/2018,male,other_noncitizen,47
Melaka,01/01/2019,female,other_noncitizen,38
Melaka,01/01/2019,male,other_noncitizen,34
Melaka,01/01/2020,female,other_noncitizen,17
Melaka,01/01/2020,male,other_noncitizen,46
Melaka,01/01/2021,female,other_noncitizen,41
Melaka,01/01/2021,male,other_noncitizen,92
Melaka,01/01/2022,female,other_noncitizen,23
Melaka,01/01/2022,male,other_noncitizen,44
Melaka,01/01/2023,female,other_noncitizen,
Melaka,01/01/2023,male,other_noncitizen,
Negeri Sembilan,01/01/2000,female,other_noncitizen,45
Negeri Sembilan,01/01/2000,male,other_noncitizen,50
Negeri Sembilan,01/01/2001,female,other_noncitizen,51
Negeri Sembilan,01/01/2001,male,other_noncitizen,62
Negeri Sembilan,01/01/2002,female,other_noncitizen,54
Negeri Sembilan,01/01/2002,male,other_noncitizen,56
Negeri Sembilan,01/01/2003,female,other_noncitizen,60
Negeri Sembilan,01/01/2003,male,other_noncitizen,78
Negeri Sembilan,01/01/2004,female,other_noncitizen,64
Negeri Sembilan,01/01/2004,male,other_noncitizen,55
Negeri Sembilan,01/01/2005,female,other_noncitizen,50
Negeri Sembilan,01/01/2005,male,other_noncitizen,65
Negeri Sembilan,01/01/2006,female,other_noncitizen,55
Negeri Sembilan,01/01/2006,male,other_noncitizen,64
Negeri Sembilan,01/01/2007,female,other_noncitizen,51
Negeri Sembilan,01/01/2007,male,other_noncitizen,55
Negeri Sembilan,01/01/2008,female,other_noncitizen,59
Negeri Sembilan,01/01/2008,male,other_noncitizen,57
Negeri Sembilan,01/01/2009,female,other_noncitizen,59
Negeri Sembilan,01/01/2009,male,other_noncitizen,58
Negeri Sembilan,01/01/2010,female,other_noncitizen,50
Negeri Sembilan,01/01/2010,male,other_noncitizen,57
Negeri Sembilan,01/01/2011,female,other_noncitizen,55
Negeri Sembilan,01/01/2011,male,other_noncitizen,64
Negeri Sembilan,01/01/2012,female,other_noncitizen,48
Negeri Sembilan,01/01/2012,male,other_noncitizen,64
Negeri Sembilan,01/01/2013,female,other_noncitizen,45
Negeri Sembilan,01/01/2013,male,other_noncitizen,65
Negeri Sembilan,01/01/2014,female,other_noncitizen,56
Negeri Sembilan,01/01/2014,male,other_noncitizen,60
Negeri Sembilan,01/01/2015,female,other_noncitizen,44
Negeri Sembilan,01/01/2015,male,other_noncitizen,73
Negeri Sembilan,01/01/2016,female,other_noncitizen,56
Negeri Sembilan,01/01/2016,male,other_noncitizen,51
Negeri Sembilan,01/01/2017,female,other_noncitizen,63
Negeri Sembilan,01/01/2017,male,other_noncitizen,61
Negeri Sembilan,01/01/2018,female,other_noncitizen,58
Negeri Sembilan,01/01/2018,male,other_noncitizen,55
Negeri Sembilan,01/01/2019,female,other_noncitizen,39
Negeri Sembilan,01/01/2019,male,other_noncitizen,53
Negeri Sembilan,01/01/2020,female,other_noncitizen,34
Negeri Sembilan,01/01/2020,male,other_noncitizen,57
Negeri Sembilan,01/01/2021,female,other_noncitizen,70
Negeri Sembilan,01/01/2021,male,other_noncitizen,112
Negeri Sembilan,01/01/2022,female,other_noncitizen,56
Negeri Sembilan,01/01/2022,male,other_noncitizen,61
Negeri Sembilan,01/01/2023,female,other_noncitizen,
Negeri Sembilan,01/01/2023,male,other_noncitizen,
Pahang,01/01/2000,female,other_noncitizen,46
Pahang,01/01/2000,male,other_noncitizen,72
Pahang,01/01/2001,female,other_noncitizen,42
Pahang,01/01/2001,male,other_noncitizen,93
Pahang,01/01/2002,female,other_noncitizen,48
Pahang,01/01/2002,male,other_noncitizen,74
Pahang,01/01/2003,female,other_noncitizen,52
Pahang,01/01/2003,male,other_noncitizen,64
Pahang,01/01/2004,female,other_noncitizen,51
Pahang,01/01/2004,male,other_noncitizen,73
Pahang,01/01/2005,female,other_noncitizen,51
Pahang,01/01/2005,male,other_noncitizen,65
Pahang,01/01/2006,female,other_noncitizen,52
Pahang,01/01/2006,male,other_noncitizen,77
Pahang,01/01/2007,female,other_noncitizen,59
Pahang,01/01/2007,male,other_noncitizen,77
Pahang,01/01/2008,female,other_noncitizen,49
Pahang,01/01/2008,male,other_noncitizen,87
Pahang,01/01/2009,female,other_noncitizen,49
Pahang,01/01/2009,male,other_noncitizen,89
Pahang,01/01/2010,female,other_noncitizen,60
Pahang,01/01/2010,male,other_noncitizen,99
Pahang,01/01/2011,female,other_noncitizen,56
Pahang,01/01/2011,male,other_noncitizen,85
Pahang,01/01/2012,female,other_noncitizen,53
Pahang,01/01/2012,male,other_noncitizen,94
Pahang,01/01/2013,female,other_noncitizen,47
Pahang,01/01/2013,male,other_noncitizen,95
Pahang,01/01/2014,female,other_noncitizen,44
Pahang,01/01/2014,male,other_noncitizen,79
Pahang,01/01/2015,female,other_noncitizen,53
Pahang,01/01/2015,male,other_noncitizen,88
Pahang,01/01/2016,female,other_noncitizen,47
Pahang,01/01/2016,male,other_noncitizen,86
Pahang,01/01/2017,female,other_noncitizen,42
Pahang,01/01/2017,male,other_noncitizen,90
Pahang,01/01/2018,female,other_noncitizen,46
Pahang,01/01/2018,male,other_noncitizen,109
Pahang,01/01/2019,female,other_noncitizen,54
Pahang,01/01/2019,male,other_noncitizen,99
Pahang,01/01/2020,female,other_noncitizen,49
Pahang,01/01/2020,male,other_noncitizen,95
Pahang,01/01/2021,female,other_noncitizen,62
Pahang,01/01/2021,male,other_noncitizen,118
Pahang,01/01/2022,female,other_noncitizen,48
Pahang,01/01/2022,male,other_noncitizen,112
Pahang,01/01/2023,female,other_noncitizen,
Pahang,01/01/2023,male,other_noncitizen,
Perak,01/01/2000,female,other_noncitizen,166
Perak,01/01/2000,male,other_noncitizen,134
Perak,01/01/2001,female,other_noncitizen,156
Perak,01/01/2001,male,other_noncitizen,167
Perak,01/01/2002,female,other_noncitizen,158
Perak,01/01/2002,male,other_noncitizen,122
Perak,01/01/2003,female,other_noncitizen,174
Perak,01/01/2003,male,other_noncitizen,119
Perak,01/01/2004,female,other_noncitizen,145
Perak,01/01/2004,male,other_noncitizen,147
Perak,01/01/2005,female,other_noncitizen,149
Perak,01/01/2005,male,other_noncitizen,132
Perak,01/01/2006,female,other_noncitizen,161
Perak,01/01/2006,male,other_noncitizen,119
Perak,01/01/2007,female,other_noncitizen,153
Perak,01/01/2007,male,other_noncitizen,140
Perak,01/01/2008,female,other_noncitizen,154
Perak,01/01/2008,male,other_noncitizen,142
Perak,01/01/2009,female,other_noncitizen,146
Perak,01/01/2009,male,other_noncitizen,144
Perak,01/01/2010,female,other_noncitizen,156
Perak,01/01/2010,male,other_noncitizen,128
Perak,01/01/2011,female,other_noncitizen,160
Perak,01/01/2011,male,other_noncitizen,133
Perak,01/01/2012,female,other_noncitizen,165
Perak,01/01/2012,male,other_noncitizen,139
Perak,01/01/2013,female,other_noncitizen,140
Perak,01/01/2013,male,other_noncitizen,127
Perak,01/01/2014,female,other_noncitizen,153
Perak,01/01/2014,male,other_noncitizen,124
Perak,01/01/2015,female,other_noncitizen,135
Perak,01/01/2015,male,other_noncitizen,142
Perak,01/01/2016,female,other_noncitizen,154
Perak,01/01/2016,male,other_noncitizen,126
Perak,01/01/2017,female,other_noncitizen,125
Perak,01/01/2017,male,other_noncitizen,127
Perak,01/01/2018,female,other_noncitizen,110
Perak,01/01/2018,male,other_noncitizen,110
Perak,01/01/2019,female,other_noncitizen,160
Perak,01/01/2019,male,other_noncitizen,102
Perak,01/01/2020,female,other_noncitizen,121
Perak,01/01/2020,male,other_noncitizen,118
Perak,01/01/2021,female,other_noncitizen,151
Perak,01/01/2021,male,other_noncitizen,130
Perak,01/01/2022,female,other_noncitizen,122
Perak,01/01/2022,male,other_noncitizen,115
Perak,01/01/2023,female,other_noncitizen,
Perak,01/01/2023,male,other_noncitizen,
Perlis,01/01/2000,female,other_noncitizen,9
Perlis,01/01/2000,male,other_noncitizen,5
Perlis,01/01/2001,female,other_noncitizen,7
Perlis,01/01/2001,male,other_noncitizen,7
Perlis,01/01/2002,female,other_noncitizen,11
Perlis,01/01/2002,male,other_noncitizen,8
Perlis,01/01/2003,female,other_noncitizen,3
Perlis,01/01/2003,male,other_noncitizen,7
Perlis,01/01/2004,female,other_noncitizen,6
Perlis,01/01/2004,male,other_noncitizen,11
Perlis,01/01/2005,female,other_noncitizen,9
Perlis,01/01/2005,male,other_noncitizen,11
Perlis,01/01/2006,female,other_noncitizen,9
Perlis,01/01/2006,male,other_noncitizen,6
Perlis,01/01/2007,female,other_noncitizen,7
Perlis,01/01/2007,male,other_noncitizen,6
Perlis,01/01/2008,female,other_noncitizen,7
Perlis,01/01/2008,male,other_noncitizen,6
Perlis,01/01/2009,female,other_noncitizen,11
Perlis,01/01/2009,male,other_noncitizen,12
Perlis,01/01/2010,female,other_noncitizen,10
Perlis,01/01/2010,male,other_noncitizen,9
Perlis,01/01/2011,female,other_noncitizen,13
Perlis,01/01/2011,male,other_noncitizen,10
Perlis,01/01/2012,female,other_noncitizen,12
Perlis,01/01/2012,male,other_noncitizen,6
Perlis,01/01/2013,female,other_noncitizen,14
Perlis,01/01/2013,male,other_noncitizen,5
Perlis,01/01/2014,female,other_noncitizen,12
Perlis,01/01/2014,male,other_noncitizen,3
Perlis,01/01/2015,female,other_noncitizen,13
Perlis,01/01/2015,male,other_noncitizen,5
Perlis,01/01/2016,female,other_noncitizen,12
Perlis,01/01/2016,male,other_noncitizen,8
Perlis,01/01/2017,female,other_noncitizen,8
Perlis,01/01/2017,male,other_noncitizen,15
Perlis,01/01/2018,female,other_noncitizen,12
Perlis,01/01/2018,male,other_noncitizen,4
Perlis,01/01/2019,female,other_noncitizen,13
Perlis,01/01/2019,male,other_noncitizen,5
Perlis,01/01/2020,female,other_noncitizen,9
Perlis,01/01/2020,male,other_noncitizen,6
Perlis,01/01/2021,female,other_noncitizen,12
Perlis,01/01/2021,male,other_noncitizen,5
Perlis,01/01/2022,female,other_noncitizen,9
Perlis,01/01/2022,male,other_noncitizen,6
Perlis,01/01/2023,female,other_noncitizen,
Perlis,01/01/2023,male,other_noncitizen,
Penang,01/01/2000,female,other_noncitizen,69
Penang,01/01/2000,male,other_noncitizen,65
Penang,01/01/2001,female,other_noncitizen,84
Penang,01/01/2001,male,other_noncitizen,77
Penang,01/01/2002,female,other_noncitizen,80
Penang,01/01/2002,male,other_noncitizen,60
Penang,01/01/2003,female,other_noncitizen,85
Penang,01/01/2003,male,other_noncitizen,59
Penang,01/01/2004,female,other_noncitizen,92
Penang,01/01/2004,male,other_noncitizen,77
Penang,01/01/2005,female,other_noncitizen,83
Penang,01/01/2005,male,other_noncitizen,79
Penang,01/01/2006,female,other_noncitizen,77
Penang,01/01/2006,male,other_noncitizen,72
Penang,01/01/2007,female,other_noncitizen,87
Penang,01/01/2007,male,other_noncitizen,70
Penang,01/01/2008,female,other_noncitizen,79
Penang,01/01/2008,male,other_noncitizen,73
Penang,01/01/2009,female,other_noncitizen,81
Penang,01/01/2009,male,other_noncitizen,84
Penang,01/01/2010,female,other_noncitizen,90
Penang,01/01/2010,male,other_noncitizen,69
Penang,01/01/2011,female,other_noncitizen,84
Penang,01/01/2011,male,other_noncitizen,83
Penang,01/01/2012,female,other_noncitizen,82
Penang,01/01/2012,male,other_noncitizen,65
Penang,01/01/2013,female,other_noncitizen,86
Penang,01/01/2013,male,other_noncitizen,66
Penang,01/01/2014,female,other_noncitizen,70
Penang,01/01/2014,male,other_noncitizen,55
Penang,01/01/2015,female,other_noncitizen,94
Penang,01/01/2015,male,other_noncitizen,61
Penang,01/01/2016,female,other_noncitizen,92
Penang,01/01/2016,male,other_noncitizen,82
Penang,01/01/2017,female,other_noncitizen,59
Penang,01/01/2017,male,other_noncitizen,72
Penang,01/01/2018,female,other_noncitizen,79
Penang,01/01/2018,male,other_noncitizen,66
Penang,01/01/2019,female,other_noncitizen,62
Penang,01/01/2019,male,other_noncitizen,68
Penang,01/01/2020,female,other_noncitizen,66
Penang,01/01/2020,male,other_noncitizen,60
Penang,01/01/2021,female,other_noncitizen,153
Penang,01/01/2021,male,other_noncitizen,181
Penang,01/01/2022,female,other_noncitizen,76
Penang,01/01/2022,male,other_noncitizen,69
Penang,01/01/2023,female,other_noncitizen,
Penang,01/01/2023,male,other_noncitizen,
Sabah,01/01/2000,female,other_noncitizen,43
Sabah,01/01/2000,male,other_noncitizen,131
